  -0.72174,   0.00000, 842.57190, 620.76971, 781.39551, 555.26288
  -0.96588,   0.00000, 770.47107, 537.23462, 865.66302, 626.63129
  -0.47760,   0.00000, 859.67859, 493.01093, 908.42188, 538.88861
   2.39105,   0.00000,1057.73352, 422.76373, 970.06311, 349.43961
  -2.91901,   0.00000, 836.34082, 444.95880, 963.79822, 554.90216
  -2.30865,   0.00000,1072.03308, 425.48502, 981.44092, 321.04095
  -8.47321,   0.00000, 906.80585, 428.68918, 996.73041, 467.77454
  -1.14899,   0.00000, 974.88879, 516.82605, 886.62091, 421.66422
  -3.46832,   0.00000, 922.05688, 388.99323,1021.41174, 467.53818
   2.02484,   0.00000, 997.31134, 458.39001, 935.53546, 408.76318
  -0.41656,   0.00000, 941.40137, 474.58926, 926.66040, 457.34891
   0.13275,   0.00000, 988.78815, 391.48795,1008.11377, 411.61011
  -3.10211,   0.00000, 922.70917, 515.48340, 893.82294, 467.98447
  -8.29010,   0.00000, 867.16864, 504.19684, 920.67346, 507.96106
   1.59760,   0.00000, 945.90631, 507.34497, 887.86224, 458.88647
  -1.57623,   0.00000, 856.09229, 577.54126, 827.18744, 539.17902
   2.87933,   0.00000, 924.73529, 458.24799, 933.11401, 483.90271
  -2.91901,   0.00000, 878.56165, 539.54047, 869.21655, 512.68134
   0.98724,   0.00000, 898.78101, 480.39871, 916.63959, 504.18073
   2.02484,   0.00000, 907.30426, 559.97473, 833.95074, 498.77026
  -2.67487,   0.00000, 887.13531, 498.33423, 909.69037, 504.84012
   1.78070,   0.00000, 896.69360, 510.58069, 884.07721, 508.64850
  -2.30865,   0.00000, 910.77246, 495.95853, 910.96747, 482.30157
   5.68695,   0.00000, 916.68292, 529.16888, 853.77026, 500.37793
   4.34418,   0.00000, 855.62518, 522.90460, 864.06287, 557.40735
  -0.96588,   0.00000, 920.37750, 558.37103, 844.52661, 476.72482
  -2.12555,   0.00000, 848.84845, 481.01068, 925.36597, 544.77490
  -0.59967,   0.00000, 913.79120, 508.86774, 892.93127, 484.40982
  -1.51520,   0.00000, 898.96765, 530.25006, 874.29553, 496.48679
   0.37689,   0.00000, 940.90063, 487.46982, 911.39948, 460.23004
  -3.89557,   0.00000, 829.71692, 485.14722, 926.53949, 558.59637
  -0.72174,   0.00000, 942.62146, 530.71338, 871.45184, 455.21335
  -2.91901,   0.00000, 845.41492, 440.56583, 968.19122, 545.82806
  -4.32281,   0.00000, 943.87714, 535.69299, 877.27545, 443.15442
  -5.90973,   0.00000, 827.00598, 476.15854, 941.57062, 555.26483
  -3.40729,   0.00000, 968.83905, 540.29706, 869.92480, 420.93909
  -4.01764,   0.00000, 766.25391, 500.27637, 911.77655, 621.69318
   3.48969,   0.00000, 999.80603, 508.08701, 881.44397, 410.66302
  -1.75934,   0.00000, 758.05188, 499.14700, 906.13104, 636.67010
  -3.28522,   0.00000, 982.66736, 504.61496, 905.24066, 407.47702
  -0.66071,   0.00000, 947.75616, 325.25293,1076.72913, 450.26172
  -3.40729,   0.00000,1145.07080, 355.96585,1054.25598, 244.70737
  -4.26178,   0.00000, 972.31549, 317.40363,1095.38171, 414.89920
  -7.67975,   0.00000,1184.26184, 355.00690,1068.03235, 192.69893
   1.96381,   0.00000, 955.36853, 356.47198,1037.63660, 450.52289
  -2.73590,   0.00000,1068.14954, 318.17709,1090.03064, 323.64279
  -1.51520,   0.00000,1145.12683, 337.97104,1066.57458, 250.32756
